Freq,S11_real,S11_imag,S12_real,S12_imag,S21_real,S21_imag,S22_real,S22_imag
26724672.467,-0.7476752339,-0.4281260444,1.096272609e-05,0.000145270664,1.399889917e-05,0.000134694443,0.9987153332,0.01167131503
26728672.867,-0.7486082759,-0.4287886712,8.355375762e-05,0.0001291387518,-0.0001020522413,0.0001957539165,0.9978825047,0.01207273939
26732673.267,-0.7492788951,-0.4276289657,0.0002296734818,-0.0002105139472,0.0001346037593,9.204123974e-05,0.9997679897,0.01173957847
26736673.667,-0.7505188586,-0.4270645209,0.0001288270579,-0.0002031584645,2.569498376e-05,8.171759125e-06,0.9988120857,0.01208705517
26740674.067,-0.7516183413,-0.4268435312,-1.986081293e-05,-0.0002893676982,5.851030562e-05,0.0002405035973,1.000055002,0.01220607642
26744674.467,-0.75271708,-0.4270703723,0.0001745609827,0.0002060191114,2.077293244e-05,4.401193553e-05,0.9988046217,0.01183472719
26748674.867,-0.7525777854,-0.4262078972,0.0001244723218,-0.0001455620313,-0.0001086389102,-0.0002225231943,0.9978860989,0.01228639105
26752675.268,-0.7541410674,-0.42634356,-0.00023267838,-9.212066088e-05,0.0002767642237,-0.0005003209658,0.9991353349,0.01192698705
26756675.668,-0.7548297636,-0.4252892561,0.0002204859107,0.0002897964488,4.99299899e-05,-4.498177765e-05,0.9987347754,0.01270811094
26760676.068,-0.7560541767,-0.4245462016,0.0003554625289,-1.605502407e-06,8.743642765e-05,0.0001430425005,0.9986917077,0.01178328718
26764676.468,-0.7563205097,-0.4240943379,0.0002466368536,-8.044687165e-05,-2.285527707e-05,-1.321732046e-05,0.9994133399,0.01201732205
26768676.868,-0.7571955685,-0.4224119428,-0.0003077964685,0.0001967122403,-2.609339292e-05,-3.885044818e-05,0.9984661358,0.01191964754
26772677.268,-0.7583214296,-0.424163343,-9.760637615e-06,0.0001509070997,-5.686288031e-06,-2.285813836e-05,0.9990731589,0.01264784563
26776677.668,-0.7586407911,-0.4221907191,-5.229291277e-05,-1.314873647e-05,0.0001814554774,-0.0001417538566,0.9985652475,0.01225101053
26780678.068,-0.7593380824,-0.4211483455,-4.374591187e-05,2.255987565e-05,0.0001569609408,0.0002206222154,0.9990487914,0.01243606485
26784678.468,-0.7599989423,-0.4197775416,2.205686013e-05,-2.924554285e-05,-6.292632339e-05,-3.320747143e-05,0.9985344141,0.01136609081
26788678.868,-0.7594956016,-0.4201455656,-0.0001526888694,0.0001662904024,0.0001154788969,-4.88776107e-05,0.9990662718,0.0120300581
26792679.268,-0.761566816,-0.4195999916,-0.0001033472524,0.0002094863951,5.434088816e-05,-1.777414949e-05,0.9989187749,0.01164529315
26796679.668,-0.7636059413,-0.4191023994,-0.0001370699108,3.616220914e-05,-3.541277022e-05,7.7588246e-05,0.9991359208,0.01085535552
26800680.068,-0.7637997328,-0.4185333767,-7.204091702e-05,1.076415141e-05,7.494991358e-05,0.0001095585501,0.999834468,0.01295290473
26804680.468,-0.7644113419,-0.4185636467,-5.368797181e-05,9.397406062e-05,2.177084871e-05,1.679103391e-05,0.9979300494,0.01219592651
26808680.868,-0.765035257,-0.4179001731,-8.877440526e-05,2.973670542e-05,0.0002207171951,-0.0002452444847,0.9990897726,0.01097510987
26812681.268,-0.7652373625,-0.4166885034,0.000247627441,-0.0001999980697,6.22765812e-05,4.917578282e-05,0.9988395825,0.01177861304
26816681.668,-0.7655294865,-0.4173711451,0.0001915422625,0.0004067338913,4.417624324e-05,-8.331993154e-05,0.9984755288,0.01284436869
26820682.068,-0.7656554741,-0.4149953579,3.834930898e-05,1.477475306e-05,-7.518994892e-05,-0.0001980614636,0.9987040349,0.01201016008
26824682.468,-0.7681624083,-0.4160427069,-8.502814143e-06,9.860677163e-05,-1.759290152e-05,0.0001731436876,0.9990651618,0.01155223366
26828682.868,-0.7691084012,-0.4147118576,0.0004845657109,0.000109740387,-0.0001480647391,-7.692126106e-06,0.9985964096,0.01026869154
26832683.268,-0.7686534523,-0.4137335528,0.0003281720963,0.0003934064126,8.721350894e-05,-0.0001113361708,1.00002331,0.01175693407
26836683.668,-0.7685823062,-0.4139840286,-4.488569656e-05,0.0003116258153,0.0001799242095,2.904202637e-05,0.9994787488,0.01178797269
26840684.068,-0.7688940363,-0.4129061277,-6.86265732e-05,-9.930535041e-05,7.80144525e-05,0.0001192041691,0.9997543932,0.01167942121
26844684.468,-0.7712442205,-0.4134518709,3.609444251e-05,8.215874384e-05,-0.0001870232843,1.302622978e-05,0.9987626324,0.01239293658
26848684.868,-0.770906639,-0.4128428901,-0.0001906179647,-0.0002696515379,-2.544167514e-05,-0.0002912099245,0.9993874379,0.01238226341
26852685.269,-0.7715924483,-0.4122775347,-4.403444786e-05,-0.0001979670104,0.0001144937552,-8.311535829e-05,0.9987737126,0.01242620541
26856685.669,-0.7728795933,-0.4128063652,-0.0001603471123,-6.483999817e-05,-0.000158948432,-7.456297064e-05,0.9990144464,0.0122218171
26860686.069,-0.7731155671,-0.4108765897,0.0002716763072,-0.0001683882667,4.949138368e-05,-0.0002162143737,0.9993482123,0.01170050165
26864686.469,-0.7748436946,-0.4100171039,-1.528322751e-05,-9.899734796e-05,-1.61070438e-06,-0.0002362600483,0.998920267,0.01202574837
26868686.869,-0.7750113857,-0.4093703719,-0.0001480381173,9.638469786e-05,-0.0001656363439,-4.141246046e-06,0.9990443184,0.01117592106
26872687.269,-0.7762615944,-0.4079285086,4.273408183e-05,-0.000235501924,9.302299552e-06,2.396438538e-05,0.9983263562,0.01143024445
26876687.669,-0.7778691682,-0.4084105453,1.12456905e-06,3.860766209e-05,0.0001105135626,0.0002372948219,0.9986010037,0.01189451638
26880688.069,-0.7774301533,-0.4071747414,1.785440886e-05,0.0001720844258,-9.218962185e-05,0.0002560094717,0.9988172113,0.01228364894
26884688.469,-0.7767746636,-0.4071774312,0.0002130675622,0.0001661808749,-0.000200864156,-0.0002001493968,0.99833057,0.01155358894
26888688.869,-0.7780886921,-0.4061628757,8.058476365e-05,0.0001638905458,-0.0001957376467,7.576902674e-05,0.9992295455,0.01115349824
26892689.269,-0.7786518702,-0.4068374045,-0.0001128483103,-0.000450598268,-1.726254516e-05,-2.402093086e-05,0.9991441022,0.0120297958
26896689.669,-0.7797448372,-0.4058180223,1.25084246e-05,8.038606326e-05,-0.0001973353139,-9.452912725e-05,0.9990621172,0.01193414368
26900690.069,-0.7809579522,-0.404833954,-6.903640689e-05,-1.402517131e-05,-0.0002083930446,8.474901179e-05,0.9980219866,0.01090604468
26904690.469,-0.780906192,-0.4052136631,-0.0004105574904,-0.0001279677011,-4.153356261e-05,0.0001405035026,0.9983577703,0.0121364646
26908690.869,-0.7820287029,-0.4039821561,-9.476081401e-06,-0.0001352731978,9.988920817e-05,0.000116801767,0.999990869,0.01101442371
26912691.269,-0.7817713895,-0.4043606848,2.426286002e-05,-0.0001478300808,0.0002440474482,-0.0001475586684,0.9990486419,0.01196711678
26916691.669,-0.7820954808,-0.4043942081,-1.017074558e-05,9.549733872e-05,0.0002026721229,-6.161387507e-05,1.000073027,0.01186125629
26920692.069,-0.7829353597,-0.4027654661,-0.0001510040103,-3.569961264e-05,-0.0002260626127,0.0001295577573,0.9988441475,0.01185541802
26924692.469,-0.7845085187,-0.4018186003,-7.327391231e-05,6.131939445e-06,0.0001102348885,0.0002064358514,0.9997645984,0.01223990045
26928692.869,-0.784734543,-0.4007774829,0.000160704068,-8.396469849e-05,6.108447479e-05,-0.0002224526714,0.9985021936,0.01276524656
26932693.269,-0.7860470919,-0.400506634,-0.0001428904085,-1.977255644e-05,-6.587278192e-05,9.315395492e-05,0.9988968055,0.01142183563
26936693.669,-0.786562048,-0.4006222408,-0.0001796889956,-0.0003766765157,2.236117952e-05,0.0001465865655,0.9997280603,0.01232644682
26940694.069,-0.7860347263,-0.3986125401,0.0002786803843,0.000230323589,5.691081719e-05,-0.0002112673815,0.9991435634,0.01212506753
26944694.469,-0.788183598,-0.3994560496,0.000122041595,8.49016193e-05,-0.0001535347928,0.000219097223,0.9997353555,0.01085985284
26948694.869,-0.7876366201,-0.3984861613,-0.0001035093802,4.754996691e-05,-7.243894705e-05,-8.726845794e-05,0.9991941179,0.0118184334
26952695.27,-0.7864050968,-0.3994393573,-0.0001434940976,-8.753782051e-05,-0.0002169763864,3.748684092e-05,0.9982466355,0.0113497177
26956695.67,-0.7892451806,-0.397997351,-0.0004870424473,-4.332828934e-05,-6.084832217e-05,-5.10451284e-05,0.999215628,0.01261875695
26960696.07,-0.7906007068,-0.3962562138,-0.0002880199184,-0.0002938241213,0.000195285484,-0.0001985064012,0.9990767264,0.01198153484
26964696.47,-0.7910617689,-0.3968400269,-0.0001160147204,-7.990916007e-05,6.758856446e-05,0.000111084573,0.9988808346,0.01140693152
26968696.87,-0.7903329519,-0.3960987332,0.0001974587107,-1.369242506e-05,-9.659653333e-05,-7.249511297e-05,1.000179142,0.01316778667
26972697.27,-0.7908776978,-0.396134598,-0.0001548700581,-3.214345227e-05,-4.727759737e-05,4.453322111e-05,0.998980252,0.01368157627
26976697.67,-0.7894206162,-0.3954270567,-0.0003131718009,-0.0001551244793,3.047453127e-06,2.195605e-05,0.9979490771,0.01291534238
26980698.07,-0.7923356556,-0.3945504533,1.869241097e-05,4.827474646e-05,3.292385895e-05,-0.00014986377,0.999097367,0.01230649548
26984698.47,-0.7933688899,-0.3946287187,-0.0002601022572,1.546779509e-05,-5.035217968e-05,-0.0002475815152,0.9982022018,0.0122022151
26988698.87,-0.7923816772,-0.3939407841,0.0002951058949,-8.333965556e-05,-6.19848835e-05,-3.981538495e-06,0.9986221521,0.01175187695
26992699.27,-0.7934244106,-0.3931503498,0.0001496753974,-0.0002373568689,-0.0001108491602,-5.541192047e-05,0.9991137989,0.01272533456
26996699.67,-0.7942457599,-0.3931664695,0.0001652523122,-4.549642285e-05,5.464401825e-05,0.0002241009051,0.9990914465,0.01342242216
27000700.07,-0.7953123231,-0.3928449424,0.0002273668126,-8.281246594e-05,-0.0003517990234,-8.260977958e-05,0.9985412052,0.01323454151
27004700.47,-0.7948925301,-0.3911978845,-6.453777948e-05,-4.829267567e-05,-2.168954242e-05,-0.0001083150546,0.9992509578,0.01333785034
27008700.87,-0.7971766585,-0.3901326867,0.0001258463058,-0.0001009555216,0.0002005776099,-0.0001354224454,0.9990164254,0.01239466273
27012701.27,-0.7970744252,-0.3894940344,4.99009586e-05,-8.018391601e-06,4.770423437e-05,-5.076218229e-05,0.9998606037,0.01186389115
27016701.67,-0.7959025118,-0.3886783125,0.0002587309929,0.0003846601411,-0.0003098459063,-0.0001016815809,0.9986486448,0.01149395485
27020702.07,-0.7970861814,-0.3888307611,1.487809652e-05,-0.0002243272282,0.0001050756375,0.0001252354614,0.998006465,0.01191907997
27024702.47,-0.7981011871,-0.3901153106,2.409044649e-05,9.30114884e-05,8.980753213e-06,-0.0001288093535,1.000053995,0.01235443026
27028702.87,-0.7992297214,-0.3882625133,0.000117118897,1.887905679e-05,-4.128051061e-05,-0.0001097998545,0.9989620962,0.01143936971
27032703.27,-0.7991424537,-0.3865794898,0.0001214496392,-4.791755283e-05,-3.347016188e-05,0.0001572121995,0.9984793557,0.01273707027
27036703.67,-0.8002532901,-0.3877840257,-0.0002009421763,-0.0002170762489,-0.0002670179484,0.0003040379546,0.9986870642,0.01274962186
27040704.07,-0.8018741214,-0.3864395763,2.350043453e-05,-0.0001238048919,-1.57265854e-05,-4.552514761e-06,0.9991717484,0.01217834279
27044704.47,-0.8004039593,-0.384975962,0.0003306707098,0.0003028822468,-5.640873595e-05,4.2982988e-05,0.998042911,0.01235563534
27048704.87,-0.8008893375,-0.3847047209,5.865824158e-05,-5.223041589e-05,-4.677216552e-05,-5.847300577e-06,0.9999036553,0.01196501339
27052705.271,-0.8019406086,-0.3836760411,-7.38891524e-06,-3.299300377e-05,3.848250168e-05,0.0001298787414,0.9983941202,0.0118151049
27056705.671,-0.8023204447,-0.3851978018,5.187610263e-05,5.858443219e-05,0.0002088631258,-0.0002538559768,1.000408192,0.01257777976
27060706.071,-0.8018750987,-0.383477807,0.0001988114907,-5.499631966e-05,1.536601014e-05,5.045050936e-05,0.9983546294,0.0116992521
27064706.471,-0.8037725642,-0.3834121015,1.809361998e-05,-6.521142462e-05,4.152349652e-05,-3.718592659e-06,1.000086024,0.01192959859
27068706.871,-0.8028168977,-0.3817778776,-5.472576337e-05,2.850697798e-05,-0.0001803402307,-1.405183253e-05,0.9986585664,0.01245032602
27072707.271,-0.8044173726,-0.3825933919,-7.399305639e-05,7.142013199e-05,0.000114046068,-2.922826163e-05,1.000052379,0.01155157286
27076707.671,-0.8048898781,-0.3819470094,-0.0001758282127,-0.0001999751031,-3.2279468e-05,0.0001118389228,0.9983261666,0.0136688697
27080708.071,-0.8051124949,-0.38029368,9.986151346e-05,0.0002055288548,0.0002024718346,-0.0001072711803,0.9982359324,0.01211980414
27084708.471,-0.8068303837,-0.3799896575,0.0001883707316,-7.818979652e-05,2.746979824e-05,-8.480687427e-06,0.9994336822,0.01152870804
27088708.871,-0.8067150714,-0.3799856344,0.0001089810827,-0.0001543798509,-0.0001238238706,-0.0002366250642,0.9989225053,0.01287868119
27092709.271,-0.8079909457,-0.3792949539,-0.0001419711652,-4.817431653e-05,0.0001610091484,-0.0002392284828,0.998102222,0.01257777103
27096709.671,-0.8076715235,-0.3775502061,8.339627397e-05,6.577763365e-05,-0.0001423429983,-0.0001230662626,0.9981333656,0.01083736503
27100710.071,-0.8095650146,-0.3789592189,-2.092438901e-05,9.593652091e-05,-0.0001123819377,7.144782442e-05,0.9999076366,0.01135743395
27104710.471,-0.8091619712,-0.3780549456,8.686790614e-05,0.0002190696755,0.0001002017347,0.0001730160218,0.9999443161,0.01221027722
27108710.871,-0.8091034254,-0.378968552,-0.0002208063803,-0.0001793207946,0.0001173884468,-0.0002702943013,0.9999636645,0.01248213508
27112711.271,-0.8092100655,-0.3768661343,1.077364377e-05,-0.0002024977432,-0.000163236273,-0.0001192607411,0.9996906848,0.01422655148
27116711.671,-0.8100013933,-0.3774025128,-7.791244466e-05,-7.685499788e-07,6.751027984e-05,5.115911466e-05,0.9994850966,0.01320912586
27120712.071,-0.8096486694,-0.3762847774,0.0003146906807,6.357238913e-05,0.0001509247426,-0.000324624566,0.9987840353,0.01203280226
27124712.471,-0.8099280505,-0.3742486217,0.000186292795,6.224697368e-05,-7.847227374e-05,-8.853584912e-05,0.9969370712,0.01285897511
27128712.871,-0.8103562917,-0.3731610749,3.250016303e-05,-0.0001653162495,1.250029465e-05,-3.827143919e-05,0.9979891806,0.01209259796
27132713.271,-0.8107933939,-0.3735797278,-5.538090755e-05,4.098887182e-05,5.249126592e-05,7.0187667e-05,0.9986280464,0.01286478985
27136713.671,-0.8115163891,-0.3734265386,-4.394991921e-05,9.034661759e-05,0.0002649519835,0.0001570151798,0.998389927,0.01370757888
27140714.071,-0.8121186908,-0.3731164363,8.940282005e-05,9.030320703e-05,2.843880283e-05,0.000104793979,0.9982665129,0.01192879505
27144714.471,-0.8130119828,-0.3732579895,1.766667826e-05,-0.0001115975606,0.0002013275248,-0.0001090760851,0.9989281163,0.0126741959
27148714.871,-0.8149512456,-0.3727374532,0.0002452366371,6.411890169e-05,-4.971908824e-05,9.162959776e-05,1.000192251,0.01149697712
27152715.272,-0.813973497,-0.3705779578,1.85128413e-07,0.0003561907804,-0.0002542638083,-4.557777962e-05,0.9999063067,0.01201526296
27156715.672,-0.8136123276,-0.3704650358,3.772717664e-05,0.0001028315817,0.0003218601298,5.538257417e-05,0.9983159907,0.01187728722
27160716.072,-0.8137589158,-0.3706004235,-6.965111851e-06,0.0001437685498,-0.0001503209359,-0.0002487999012,0.9985270568,0.01343293567
27164716.472,-0.8153925328,-0.3708830634,-0.0004336581192,0.0001139917843,-0.0002147192305,-0.0002078880656,1.000542686,0.01254235197
27168716.872,-0.8175207821,-0.3699787526,1.811830095e-05,0.000268010496,-0.0002010343376,-0.0002973877492,1.000463412,0.01157419985
27172717.272,-0.8154342388,-0.3689430915,0.0002737381927,0.0001186604624,-0.0001055976263,0.0002493917777,0.9975115916,0.01127974159
27176717.672,-0.8180057392,-0.3702715633,-8.725554888e-05,-0.0001576326273,-6.584501823e-05,0.0001963897938,0.9999384906,0.01287328397
27180718.072,-0.8174309571,-0.3674273836,-8.427006103e-05,-0.0002410259435,5.748319883e-05,0.0001445193172,0.9992438828,0.01075704641
27184718.472,-0.8170246568,-0.3674548761,0.0002378827113,-1.899930474e-05,-7.358942598e-05,-9.583076673e-05,0.9981548635,0.01303390167
27188718.872,-0.8192094102,-0.3658402673,-0.0002297067459,0.0001266224937,-3.12498227e-06,-0.0001991665728,1.000773063,0.01167505303
27192719.272,-0.8184296163,-0.3656434949,-5.788944329e-05,-0.0002208410721,0.0001269735213,6.665143632e-05,0.9979447462,0.01296543633
27196719.672,-0.8205934694,-0.3668130662,2.694374158e-05,-0.0003276468004,-0.0004249016968,-0.0001094804373,0.9998918455,0.01165876769
27200720.072,-0.8180483966,-0.3656905761,0.0001281120815,0.0001596193259,0.0001418580722,0.0001671528744,0.998077855,0.01201105251
27204720.472,-0.8207130357,-0.3649437779,-6.856685083e-05,3.516551414e-06,-0.0001077628562,0.0002509876109,0.9997590619,0.01068574383
27208720.872,-0.8192088803,-0.3637404638,-8.833396933e-07,-0.0001426178914,0.000224559046,7.768832116e-05,0.9985748304,0.013360035
27212721.272,-0.8207077525,-0.362552997,1.920677595e-05,-0.0001187584105,-0.0001528254427,-0.000138173858,0.9990318084,0.01130114658
27216721.672,-0.8209397809,-0.3627215289,-8.533552045e-05,0.0001132643056,4.269736902e-05,4.341934854e-05,1.000181469,0.01313433402
27220722.072,-0.821364396,-0.3618938088,0.0001491769368,-0.0002535096153,-0.0001082701277,-0.0001418994215,0.9976918042,0.01290325134
27224722.472,-0.8231137732,-0.3608782838,-4.340746423e-05,0.0001831673164,5.033578706e-06,-0.0001661811219,0.9999178104,0.01200866289
27228722.872,-0.8237104483,-0.361905391,8.887265348e-05,-8.691483342e-05,-6.259144714e-06,6.197693184e-05,1.000980692,0.01159407706
27232723.272,-0.8215659459,-0.3616513109,-7.371886775e-05,9.971151485e-05,-2.374734617e-05,0.000101911211,0.9989686874,0.01376336478
27236723.672,-0.8245762486,-0.3603538971,3.317953963e-05,3.361741802e-05,8.63749644e-05,-1.597687727e-05,0.9978995475,0.01270899007
27240724.072,-0.8235912138,-0.3580474638,0.0003249354466,-0.0001170579759,-0.0001721767608,1.893567169e-05,0.9989213144,0.01200445633
27244724.472,-0.8257934022,-0.3592885197,1.22125275e-07,-0.0001064551075,-0.0002420869238,0.0001570448824,0.9992882685,0.01151683859
27248724.872,-0.8262319314,-0.3593286889,0.0001314322188,-8.88044663e-05,-0.0002668976829,7.238753915e-05,1.000743101,0.01254466066
27252725.273,-0.8262506664,-0.3587120564,3.685798616e-05,2.854238519e-05,9.918853416e-05,8.6508239e-06,1.000967802,0.01273723997
27256725.673,-0.8255875991,-0.3576866526,-0.0002138949746,9.734432138e-05,2.718349364e-05,-2.593804045e-05,1.000404083,0.01254387932
27260726.073,-0.8253372654,-0.3591847137,-2.412560095e-05,-1.480072922e-05,7.92986566e-05,0.0001418841637,0.9999342907,0.01360960016
27264726.473,-0.8259400945,-0.3578349075,0.0002085321268,2.00501991e-05,0.0002204949795,-4.042889545e-05,0.9995109551,0.01322093778
27268726.873,-0.8267940807,-0.357505036,-0.0001421351984,-9.977098488e-05,0.0001048030241,7.546792268e-06,1.000145722,0.01416635386
27272727.273,-0.8261426508,-0.3566522056,-1.93272929e-05,-0.0001431295398,-0.0001783380581,0.0001273600502,0.9989624623,0.01213740252
27276727.673,-0.8279652397,-0.3559722662,-0.0001872135285,5.618796979e-05,0.0002182639914,-0.0001487464106,1.000701488,0.0123196322
27280728.073,-0.8302480034,-0.3557319845,0.0001323731926,6.362957434e-05,-8.100035591e-05,-1.572145367e-05,0.9996529456,0.01151569548
27284728.473,-0.8300330563,-0.3545392508,-0.0001907373503,0.0001562801529,-0.0001310829609,-2.375870315e-05,1.000554374,0.009764404712
27288728.873,-0.8286234774,-0.3517691416,-7.148084574e-05,-7.430878112e-05,-0.0002117035377,-0.0001331782785,0.9986344241,0.01063592684
27292729.273,-0.8277855446,-0.3523984845,0.0002238250233,-0.0001225345306,6.316691882e-05,-0.0002137291653,0.997107459,0.01224514996
27296729.673,-0.8272348446,-0.3535867468,-6.404518283e-05,9.124861152e-05,0.0001153648428,-0.0001665118847,0.9980107358,0.01274292
27300730.073,-0.8304066633,-0.3535544994,-0.0002183167306,7.271654943e-06,-0.000123723534,-8.310921416e-05,1.001030444,0.01206005327
27304730.473,-0.8314475463,-0.3511716994,-7.891070913e-05,-1.016159569e-05,-9.178812986e-05,4.758905353e-05,1.000125139,0.01092538292
27308730.873,-0.8306608859,-0.3501205006,0.0002109854321,-7.350012766e-05,0.0001285819033,-4.5689453e-05,0.9971352797,0.01206743388
27312731.273,-0.8318623889,-0.3521663903,0.0003184775813,-0.0001024735932,-0.0003986116757,-3.826677529e-05,0.9991170468,0.01424990624
27316731.673,-0.8323934671,-0.349351422,0.0001727967865,-0.000177143936,-7.322493945e-05,-0.0002294201536,0.9996422479,0.01106582426
27320732.073,-0.8315303687,-0.3493707848,-0.0002794070183,6.85889002e-05,-5.579440038e-05,-2.935302998e-05,0.9975893249,0.01348092015
27324732.473,-0.8337235239,-0.3515782322,9.19607106e-05,-5.770834216e-05,3.376292055e-05,-3.625705312e-05,1.00117164,0.01180000922
27328732.873,-0.8325076454,-0.3469185546,0.0002043434717,9.323133971e-05,0.0001723530626,0.0001849383533,0.9979171141,0.01134361954
27332733.273,-0.8326782338,-0.3497309723,-0.000293345134,-3.520395304e-05,0.000313317035,-0.0001509872626,1.000322137,0.01214684926
27336733.673,-0.8345367891,-0.3457413754,-3.48529135e-05,9.886621053e-06,0.0001935141721,4.764385679e-05,0.9976647137,0.01127618707
27340734.073,-0.8349749832,-0.3486108913,-0.0001924613166,5.247151162e-05,0.0001219166558,-0.0002664510042,1.001127967,0.01346890147
27344734.473,-0.8331339596,-0.3455022172,1.068511342e-05,-5.32141926e-05,-0.0001346505574,5.104540686e-05,0.996855331,0.01258890694
27348734.873,-0.8371037904,-0.3470546703,1.068741875e-05,-9.339468741e-05,0.0001023454076,-8.94950623e-05,1.000530317,0.01116813027
27352735.274,-0.8345779887,-0.3456903651,5.649456431e-05,-9.153854344e-05,-5.517379725e-05,-0.0001297964144,0.9978852639,0.01434016572
27356735.674,-0.8364964454,-0.3434234315,-2.621797641e-05,-0.0004416050858,-0.0001822800516,-7.132782602e-05,0.9983187053,0.01124413452
27360736.074,-0.8388941919,-0.345994217,-0.0001183403252,-3.765941497e-05,-8.171541822e-05,-0.0001084506939,1.000841234,0.01207136585
27364736.474,-0.836168195,-0.343883799,-7.68044489e-05,4.134393845e-06,0.0001044721997,0.0001462761678,0.9995947646,0.01398770536
27368736.874,-0.8371057517,-0.3421219275,0.0003577086716,-0.0002485997009,9.316554271e-06,-3.71535308e-05,0.9971995973,0.01269165956
27372737.274,-0.8393759147,-0.342464751,-9.753011325e-05,0.0001168674573,4.769363625e-06,7.820497842e-05,0.9988733439,0.01154473992
27376737.674,-0.8385557713,-0.3438808216,9.811805753e-05,-0.0001625900932,0.0001600554215,8.7875129e-05,1.000964027,0.01191459127
27380738.074,-0.8379430109,-0.3435432217,-0.0001496115625,-0.0001004713785,-5.598471101e-06,0.0001980926858,0.998147351,0.01445820805
27384738.474,-0.8374017096,-0.3410096198,-0.000115451633,-0.0002573874937,0.0002769438692,3.383204243e-05,0.9966650265,0.01415379795
27388738.874,-0.8375844734,-0.3405858839,-4.009624405e-05,0.0002350768253,1.495318188e-05,0.0002497741458,0.9967929232,0.01238790172
27392739.274,-0.8390245387,-0.3394000807,-0.0003222582829,8.873007837e-05,-0.0001562911311,-5.200636706e-05,0.9971507237,0.01164692287
27396739.674,-0.8395807375,-0.3382252537,5.137980368e-05,-5.451729179e-05,-7.983873939e-05,0.0001039805212,0.9975237572,0.01000906925
27400740.074,-0.8398910681,-0.3380611692,1.507307538e-05,-6.139651765e-05,0.0001892955268,-1.138488283e-05,0.9991507056,0.01053852521
27404740.474,-0.8414109413,-0.3368577176,0.0001106982318,-9.029872391e-05,-0.0001426796044,-0.0001588193846,0.9980906343,0.01042988594
27408740.874,-0.8408371118,-0.3371995948,-0.0001558003521,-0.0001896902701,-6.817100643e-05,-2.238636656e-05,0.9972859027,0.01011048423
27412741.274,-0.8402704289,-0.3363267711,-0.0002614318776,-1.438558046e-05,0.0002714221241,0.0001769612446,0.9976860225,0.01024226265
27416741.674,-0.8409196372,-0.335666779,7.986017715e-05,-7.047803109e-05,-6.386191859e-05,0.0001222047956,0.997447875,0.01087159494
27420742.074,-0.8394783054,-0.3361757499,-2.740564407e-05,0.0001316047665,-0.0001776791069,0.000171558986,0.996430304,0.01298522332
27424742.474,-0.8402250057,-0.3359523832,0.0001695826385,0.0001871978976,0.0003115761496,-8.827350257e-05,0.9971408046,0.01434972145
27428742.874,-0.8431450176,-0.3371430361,4.287380038e-05,3.175445312e-05,-0.0001013163187,0.0002001042921,0.9999014728,0.01355091351
27432743.274,-0.8444346419,-0.3366913783,-0.0002071024282,-6.817632977e-05,-0.0001275833776,6.323352534e-05,1.001110359,0.01212686644
27436743.674,-0.8441185364,-0.3333983421,0.0001436890339,0.0002185945018,-4.094748365e-05,2.947886608e-05,0.9998389114,0.01106883939
27440744.074,-0.8430335978,-0.3330784027,7.593765383e-05,0.0001162606404,-0.0002302358418,-0.0002005593584,0.9965970525,0.012445429
27444744.474,-0.841945917,-0.3339827485,-0.0003281830083,-8.189995654e-05,-0.0003945831233,-6.107924638e-05,0.9987985782,0.01413577703
27448744.874,-0.8470671209,-0.3343858796,-2.591880551e-05,-6.058304828e-05,-0.0002359445113,-6.591097652e-05,1.001164184,0.01202084162
27452745.275,-0.8440613073,-0.3311407969,-9.129643718e-06,-0.0001477059881,-0.0001931219909,4.623070985e-05,0.9973131278,0.01042196398
27456745.675,-0.8437480587,-0.3343909823,-5.212081445e-05,8.180303826e-05,1.129040801e-06,0.0001208262487,0.9990332078,0.01444473306
27460746.075,-0.8465414913,-0.3321942737,0.0001358573926,-0.0002192472882,0.0001577381362,-0.0001284419249,1.000941409,0.01015668996
27464746.475,-0.8427838242,-0.3301508282,-0.0001516381236,0.0001065886503,7.507024089e-05,-8.451645455e-05,0.9961925199,0.01247776324
27468746.875,-0.8467544649,-0.3328076812,-0.000233613301,4.438838586e-05,0.0002139742128,-0.0001563386841,1.001604703,0.01213075911
27472747.275,-0.8457662699,-0.3296405897,-5.4253236e-05,-2.476127176e-06,-4.083108782e-05,0.0001641599246,0.9962873679,0.01193133159
27476747.675,-0.8484866873,-0.3316235753,-0.0001822137505,-0.0002796926252,-0.0001064962981,0.0001372333051,1.000931077,0.01256101785
27480748.075,-0.8457620167,-0.3284513499,-6.444984265e-05,-0.0001522091681,-2.481844886e-05,9.367695175e-05,0.996072671,0.0127074831
27484748.475,-0.8494833976,-0.3296379316,0.0001316133218,3.163110519e-05,-9.588994344e-05,4.088331397e-05,1.001292138,0.01093619763
27488748.875,-0.8462487825,-0.3284799556,0.0002317861024,0.0001184452197,9.046974347e-05,-0.0002319352342,0.9989630525,0.01413180823
27492749.275,-0.8500718202,-0.3264822802,9.947231418e-06,7.730107903e-06,5.504889362e-06,-0.0001857912564,0.9981619131,0.01042491752
27496749.675,-0.8495529241,-0.3298449885,-1.165240177e-05,-0.0002052680228,0.0001295778589,5.096466557e-05,1.001231018,0.01251111675
27500750.075,-0.8477445083,-0.3272818582,-3.444600098e-05,4.809956023e-05,4.189862366e-05,9.611400152e-05,0.9973739962,0.01382527223
